candidate,pass,check,status,count,worst_distance,limit_low,limit_high,worst_atom_index_1based,partner_atom_index_1based
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/1/00001/002_silica_water_2_00002_00200.lmp,False,min_contact_Si-Si,too_short,1,2.463046617160342,2.5591719810207376,,132,139
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/1/00002/002_silica_water_3_00003_01000.lmp,False,min_contact_Si-Si,too_short,1,2.4194704465855734,2.5591719810207376,,135,143
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/1/00003/002_silica_water_3_00001_00415.lmp,False,min_contact_Si-Si,too_short,1,2.405356525267928,2.5591719810207376,,105,119
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/2/00001/002_silica_water_1_00003_00200.lmp,False,min_contact_Si-Si,too_short,1,2.435627450070515,2.5591719810207376,,112,120
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/2/00002/002_silica_water_1_00002_00429.lmp,False,min_contact_Si-Si,too_short,1,2.4558343684986164,2.5591719810207376,,133,144
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/2/00003/002_silica_water_2_00002_00200.lmp,False,min_contact_Si-Si,too_short,1,2.463046617160342,2.5591719810207376,,132,139
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/3/00001/002_silica_water_1_00003_00200.lmp,False,min_contact_Si-Si,too_short,1,2.435627450070515,2.5591719810207376,,112,120
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/3/00002/002_silica_water_1_00002_00429.lmp,False,min_contact_Si-Si,too_short,1,2.4558343684986164,2.5591719810207376,,133,144
/kuhpc/home/j281j388/scratch/spring_26/silica-water-NNP/silica_water_arcann_training/003-exploration/silica_water/3/00003/002_silica_water_3_00003_01000.lmp,False,min_contact_Si-Si,too_short,1,2.4194704465855734,2.5591719810207376,,135,143
